Acronimo,Agente libre,Altura,Anio,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo,ln_Sueldo_base,ln_Sueldo_regular
CHW,No,6.4,9,217,47089,48,2304,2,3,27,Chicago White Sox,Illinois,7,49,97,161,9409,Ryan Cordell,0.645,0.41602500000000003,6,195,9,0.221,0.048841,0.603,0.36360899999999996,LF,0.4472049689440994,24,576,555000,555000,492360,8.44,71.2336,24500000,72,-0.58,0.3364,3,13.226723392728571,13.226723392728571,13.106965435224232
CHW,No,6.3,9,86,7396,16,256,2,3,24,Chicago White Sox,Illinois,3,9,27,161,729,Zack Collins,0.656,0.43033600000000005,6,220,9,0.186,0.034596,0.168,0.028224000000000003,C,0.4472049689440994,12,144,555000,555000,164120,0.0,0.0,24500000,72,-0.23,0.0529,3,13.226723392728571,13.226723392728571,12.008353146556122
CHW,No,0.0,9,72,5184,15,225,2,3,29,Chicago White Sox,Illinois,0,0,27,161,729,Matt Skole,0.511,0.261121,6,220,9,0.208,0.043264,0.168,0.028224000000000003,3B,0.4472049689440994,6,36,555000,555000,176056,0.0,0.0,24500000,72,-0.57,0.32489999999999997,3,13.226723392728571,13.226723392728571,12.07855740522937
CHW,No,6.2,9,84,7056,9,81,2,3,27,Chicago White Sox,Illinois,2,4,30,161,900,Daniel Palka,0.372,0.138384,6,230,9,0.107,0.011448999999999999,0.186,0.034596,LF,0.4472049689440994,4,16,567000,567000,173736,0.0,0.0,24500000,72,-1.44,2.0736,3,13.248114582709889,13.248114582709889,12.065292184641088
CHW,No,6.6,9,4,16,1,1,2,3,24,Chicago White Sox,Illinois,0,0,29,161,841,Lucas Giolito,0.5,0.25,6,245,9,0.25,0.0625,0.18,0.0324,SP,0.4472049689440994,2,4,573000,573000,573000,96.72,9354.7584,24500000,72,5.61,31.472100000000005,3,13.258640995696876,13.258640995696876,13.258640995696876
CHW,No,6.5,9,2,4,0,0,2,3,33,Chicago White Sox,Illinois,0,0,18,161,324,Ross Detwiler,0.0,0.0,6,210,9,0.0,0.0,0.112,0.012544000000000001,RP,0.4472049689440994,0,0,555000,555000,280496,0.0,0.0,24500000,72,-0.5,0.25,3,13.226723392728571,13.226723392728571,12.544314743593656
CHW,Si,6.5,9,5,25,0,0,2,3,32,Chicago White Sox,Illinois,0,0,34,161,1156,Ivan Nova,0.0,0.0,6,250,9,0.0,0.0,0.211,0.044521,SP,0.4472049689440994,0,0,9166668,8500000,9166668,39.86,1588.8196,24500000,72,2.12,4.494400000000001,3,16.031084419423223,15.955576721460545,16.031084419423223
CHW,No,6.0,9,1,1,0,0,2,3,25,Chicago White Sox,Illinois,0,0,20,161,400,Carson Fulmer,0.0,0.0,6,210,9,0.0,0.0,0.124,0.015375999999999999,RP,0.4472049689440994,0,0,555000,555000,286464,0.0,0.0,24500000,72,-0.45,0.2025,3,13.226723392728571,13.226723392728571,12.565368152791487
CHW,No,6.1,9,4,16,0,0,2,3,25,Chicago White Sox,Illinois,0,0,33,161,1089,Reynaldo Lopez,0.0,0.0,6,220,9,0.0,0.0,0.205,0.04202499999999999,SP,0.4472049689440994,0,0,580000,580000,580000,32.51,1056.9000999999998,24500000,72,0.53,0.28090000000000004,3,13.270783382522602,13.270783382522602,13.270783382522602
CHW,No,6.1,9,2,4,0,0,2,3,27,Chicago White Sox,Illinois,0,0,19,161,361,Dylan Covey,0.0,0.0,6,220,9,0.0,0.0,0.118,0.013923999999999999,SP,0.4472049689440994,0,0,571000,571000,383750,3.21,10.3041,24500000,72,-1.21,1.4641,3,13.255144488638146,13.255144488638146,12.857746577883544
COL,No,6.2,9,588,345744,185,34225,1,1,28,Colorado Rockies,Colorado,41,1681,155,161,24025,Nolan Arenado,0.962,0.9254439999999999,1,215,5,0.315,0.09922500000000001,0.957,0.9158489999999999,3B,0.4347826086956521,118,13924,26050000,26000000,26050000,68.92,4749.9664,24000000,70,7.26,52.7076,0,17.07552832616365,17.073607095985757,17.07552832616365
COL,No,6.3,9,580,336400,182,33124,1,1,32,Colorado Rockies,Colorado,32,1024,140,161,19600,Charlie Blackmon,0.94,0.8835999999999999,1,221,5,0.314,0.098596,0.864,0.7464959999999999,RF,0.4347826086956521,86,7396,21333333,21000000,21333333,69.14,4780.3396,24000000,70,2.28,5.1983999999999995,0,16.875781337030837,16.860032995687696,16.875781337030837
COL,No,6.2,9,588,345744,173,29929,1,1,26,Colorado Rockies,Colorado,35,1225,145,161,21025,Trevor Story,0.917,0.8408890000000001,1,213,5,0.294,0.08643599999999999,0.895,0.801025,SS,0.4347826086956521,85,7225,5000000,5000000,5000000,97.98,9600.0804,24000000,70,6.44,41.473600000000005,0,15.424948470398375,15.424948470398375,15.424948470398375
COL,Si,0.0,9,438,191844,122,14884,1,1,34,Colorado Rockies,Colorado,13,169,132,161,17424,Daniel Murphy,0.78,0.6084,1,221,5,0.279,0.07784100000000002,0.815,0.664225,1B,0.4347826086956521,78,6084,10000000,10000000,10000000,19.76,390.45760000000007,24000000,70,0.17,0.028900000000000006,0,16.11809565095832,16.11809565095832,16.11809565095832
COL,No,6.2,9,480,230400,120,14400,1,1,24,Colorado Rockies,Colorado,24,576,141,161,19881,Ryan McMahon,0.779,0.6068410000000001,1,219,5,0.25,0.0625,0.87,0.7569,2B,0.4347826086956521,83,6889,560000,560000,560000,58.49,3421.0801,24000000,70,1.52,2.3104,0,13.235692062711331,13.235692062711331,13.235692062711331
COL,No,6.3,9,426,181476,117,13689,1,1,25,Colorado Rockies,Colorado,9,81,139,161,19321,Raimel Tapia,0.724,0.524176,1,175,5,0.275,0.07562500000000001,0.858,0.7361639999999999,CF,0.4347826086956521,44,1936,560000,560000,560000,17.74,314.70759999999996,24000000,70,-0.87,0.7569,0,13.235692062711331,13.235692062711331,13.235692062711331
COL,Si,6.3,9,443,196249,113,12769,1,1,33,Colorado Rockies,Colorado,20,400,140,161,19600,Ian Desmond,0.788,0.620944,1,220,5,0.255,0.065025,0.864,0.7464959999999999,CF,0.4347826086956521,65,4225,15000000,15000000,15000000,10.41,108.3681,24000000,70,-1.46,2.1315999999999997,0,16.523560759066484,16.523560759066484,16.523560759066484
COL,No,6.2,9,374,139876,113,12769,1,1,25,Colorado Rockies,Colorado,15,225,101,161,10201,David Dahl,0.877,0.769129,1,200,5,0.302,0.091204,0.624,0.389376,LF,0.4347826086956521,61,3721,560000,560000,560000,70.3,4942.089999999999,24000000,70,0.82,0.6723999999999999,0,13.235692062711331,13.235692062711331,13.235692062711331
COL,No,6.1,9,292,85264,58,3364,1,1,32,Colorado Rockies,Colorado,10,100,121,161,14641,Yonder Alonso,0.641,0.410881,1,230,5,0.199,0.039601000000000004,0.747,0.558009,1B,0.4347826086956521,37,1369,555000,555000,205896,8.99,80.82010000000001,24000000,70,-1.03,1.0609,0,13.226723392728571,13.226723392728571,12.23512646592091
COL,No,6.5,9,77,5929,21,441,1,1,25,Colorado Rockies,Colorado,7,49,27,161,729,Sam Hilliard,1.006,1.012036,1,236,5,0.273,0.07452900000000001,0.167,0.027889000000000004,RF,0.4347826086956521,13,169,555000,555000,101456,0.0,0.0,24000000,70,0.55,0.30250000000000005,0,13.226723392728571,13.226723392728571,11.527380485939814
COL,No,6.2,9,97,9409,20,400,1,1,25,Colorado Rockies,Colorado,0,0,44,161,1936,Yonathan Daza,0.494,0.244036,1,207,5,0.206,0.042435999999999995,0.272,0.07398400000000001,RF,0.4347826086956521,3,9,555000,555000,134280,0.0,0.0,24000000,70,-0.83,0.6889,0,13.226723392728571,13.226723392728571,11.80768245109397
COL,No,6.0,9,76,5776,17,289,1,1,22,Colorado Rockies,Colorado,0,0,25,161,625,Brendan Rodgers,0.522,0.272484,1,180,5,0.224,0.050176000000000005,0.154,0.023716,SS,0.4347826086956521,7,49,555000,555000,390904,0.0,0.0,24000000,70,-0.77,0.5929,0,13.226723392728571,13.226723392728571,12.876217284524802
COL,No,6.0,9,79,6241,15,225,1,1,26,Colorado Rockies,Colorado,1,1,40,161,1600,Pat Valaika,0.572,0.3271839999999999,1,200,5,0.19,0.0361,0.247,0.061009,SS,0.4347826086956521,4,16,555000,555000,238720,0.0,0.0,24000000,70,-0.59,0.34809999999999997,0,13.226723392728571,13.226723392728571,12.383046595997532
COL,No,6.2,9,55,3025,12,144,1,1,26,Colorado Rockies,Colorado,3,9,24,161,576,Josh Fuentes,0.632,0.399424,1,209,5,0.218,0.047524,0.148,0.021903999999999996,1B,0.4347826086956521,7,49,555000,555000,116376,0.0,0.0,24000000,70,-0.11,0.0121,0,13.226723392728571,13.226723392728571,11.664581607453298
COL,No,6.1,9,48,2304,11,121,1,1,24,Colorado Rockies,Colorado,0,0,29,161,841,German Marquez,0.583,0.33988899999999994,1,230,5,0.229,0.052441,0.179,0.032041,SP,0.4347826086956521,11,121,1300000,1000000,1300000,77.64,6027.9696,24000000,70,3.48,12.1104,0,14.077874822431765,13.815510557964274,14.077874822431765
COL,No,6.2,9,28,784,9,81,1,1,22,Colorado Rockies,Colorado,0,0,22,161,484,Peter Lambert,0.709,0.5026809999999999,1,185,5,0.321,0.10304100000000001,0.136,0.018496000000000002,SP,0.4347826086956521,2,4,555000,555000,346144,6.47,41.860899999999994,24000000,70,-0.42,0.17639999999999997,0,13.226723392728571,13.226723392728571,12.754610152430017
COL,No,6.1,9,43,1849,7,49,1,1,35,Colorado Rockies,Colorado,0,0,16,161,256,Drew Butera,0.462,0.21344400000000002,1,205,5,0.163,0.026569000000000002,0.099,0.009801,C,0.4347826086956521,3,9,555000,555000,134280,0.0,0.0,24000000,70,-0.38,0.1444,0,13.226723392728571,13.226723392728571,11.80768245109397
COL,No,6.1,9,39,1521,7,49,1,1,24,Colorado Rockies,Colorado,2,4,16,161,256,Dom Nunez,0.643,0.413449,1,212,5,0.18,0.0324,0.099,0.009801,C,0.4347826086956521,4,16,555000,555000,143232,0.0,0.0,24000000,70,-0.15,0.0225,0,13.226723392728571,13.226723392728571,11.872220972231542
COL,No,6.5,9,21,441,5,25,1,1,26,Colorado Rockies,Colorado,0,0,18,161,324,Jeff Hoffman,0.476,0.22657599999999997,1,235,5,0.238,0.05664399999999999,0.111,0.012321,SP,0.4347826086956521,1,1,555000,555000,199928,6.08,36.9664,24000000,70,0.31,0.0961,0,13.226723392728571,13.226723392728571,12.205712580714618
COL,No,6.4,9,47,2209,3,9,1,1,27,Colorado Rockies,Colorado,0,0,27,161,729,Jon Gray,0.184,0.033856,1,225,5,0.064,0.004096,0.167,0.027889000000000004,SP,0.4347826086956521,1,1,2925000,2925000,2925000,82.55,6814.5025,24000000,70,4.47,19.9809,0,14.888805038648094,14.888805038648094,14.888805038648094
COL,No,6.4,9,23,529,2,4,1,1,26,Colorado Rockies,Colorado,0,0,22,161,484,Kyle Freeland,0.279,0.07784100000000002,1,201,5,0.087,0.007568999999999999,0.136,0.018496000000000002,SP,0.4347826086956521,0,0,565000,565000,434434,8.03,64.48089999999999,24000000,70,-0.7,0.48999999999999994,0,13.244581010128577,13.244581010128577,12.981799313415625
COL,No,6.4,9,8,64,2,4,1,1,29,Colorado Rockies,Colorado,0,0,7,161,49,Tim Melville,0.5,0.25,1,225,5,0.25,0.0625,0.043,0.0018489999999999997,SP,0.4347826086956521,2,4,555000,555000,119360,0.0,0.0,24000000,70,0.74,0.5476,0,13.226723392728571,13.226723392728571,11.689899415437587
COL,No,6.2,9,7,49,1,1,1,1,29,Colorado Rockies,Colorado,0,0,5,161,25,Tyler Anderson,0.286,0.08179599999999998,1,213,5,0.143,0.020448999999999995,0.031,0.0009609999999999999,SP,0.4347826086956521,0,0,2625000,2625000,2625000,0.0,0.0,24000000,70,-0.84,0.7055999999999999,0,14.780591454007862,14.780591454007862,14.780591454007862
COL,No,6.3,9,24,576,1,1,1,1,27,Colorado Rockies,Colorado,0,0,14,161,196,Chi Chi Gonzalez,0.083,0.006889000000000001,1,210,5,0.042,0.0017640000000000002,0.086,0.007395999999999999,SP,0.4347826086956521,2,4,555000,555000,205896,0.0,0.0,24000000,70,0.85,0.7224999999999999,0,13.226723392728571,13.226723392728571,12.23512646592091
COL,No,6.1,9,40,1600,1,1,1,1,24,Colorado Rockies,Colorado,0,0,25,161,625,Antonio Senzatela,0.074,0.005475999999999999,1,236,5,0.025,0.0006250000000000001,0.154,0.023716,SP,0.4347826086956521,3,9,560000,560000,454661,18.99,360.6200999999999,24000000,70,-0.12,0.0144,0,13.235692062711331,13.235692062711331,13.027307365296657
COL,No,6.4,9,5,25,1,1,1,1,24,Colorado Rockies,Colorado,0,0,24,161,576,Jesus Tinoco,0.4,0.16000000000000003,1,258,5,0.2,0.04000000000000001,0.148,0.021903999999999996,RP,0.4347826086956521,0,0,555000,555000,253640,0.0,0.0,24000000,70,0.22,0.0484,0,13.226723392728571,13.226723392728571,12.443671217813968
COL,No,0.0,9,5,25,0,0,1,1,30,Colorado Rockies,Colorado,0,0,39,161,1521,Chad Bettis,0.286,0.08179599999999998,1,201,5,0.0,0.0,0.241,0.058080999999999994,SP,0.4347826086956521,0,0,3325000,3325000,3325000,6.81,46.376099999999994,24000000,70,-0.15,0.0225,0,15.016980232072092,15.016980232072092,15.016980232072092
COL,No,6.2,9,1,1,0,0,1,1,29,Colorado Rockies,Colorado,0,0,49,161,2401,Scott Oberg,0.0,0.0,1,203,5,0.0,0.0,0.303,0.091809,RP,0.4347826086956521,0,0,1300000,1300000,1300000,96.06,9227.5236,24000000,70,2.41,5.8081000000000005,0,14.077874822431765,14.077874822431765,14.077874822431765
COL,No,6.5,9,5,25,0,0,1,1,25,Colorado Rockies,Colorado,0,0,28,161,784,Yency Almonte,0.0,0.0,1,223,5,0.0,0.0,0.173,0.029928999999999997,RP,0.4347826086956521,0,0,555000,555000,250656,0.0,0.0,24000000,70,0.2,0.04000000000000001,0,13.226723392728571,13.226723392728571,12.431836760166965
COL,No,6.4,9,1,1,0,0,1,1,26,Colorado Rockies,Colorado,0,0,20,161,400,Sam Howard,0.0,0.0,1,190,5,0.0,0.0,0.124,0.015375999999999999,RP,0.4347826086956521,0,0,555000,555000,158152,0.0,0.0,24000000,70,-0.24,0.0576,0,13.226723392728571,13.226723392728571,11.971311874875774
COL,No,6.5,9,2,4,0,0,1,1,26,Colorado Rockies,Colorado,0,0,32,161,1024,Wes Parsons,0.333,0.11088900000000002,1,204,5,0.0,0.0,0.198,0.039204,RP,0.4347826086956521,0,0,565000,565000,127596,0.0,0.0,24000000,70,0.22,0.0484,0,13.244581010128577,13.244581010128577,11.756624301439086
KC,No,6.1,9,681,463761,206,42436,2,5,30,Kansas City Royals,Missouri,16,256,162,162,26244,Whit Merrifield,0.811,0.6577210000000001,4,195,9,0.303,0.091809,1.0,1.0,2B,0.3580246913580246,74,5476,1000000,1000000,1000000,78.81,6211.016100000001,15700000,58,4.04,16.3216,2,13.815510557964274,13.815510557964274,13.815510557964274
KC,No,6.4,9,589,346921,156,24336,2,5,27,Kansas City Royals,Missouri,48,2304,162,162,26244,Jorge Soler,0.922,0.8500840000000001,4,230,9,0.265,0.07022500000000001,1.0,1.0,DH,0.3580246913580246,117,13689,4666667,4000000,4666667,91.44,8361.2736,15700000,58,3.65,13.3225,2,15.355955670339991,15.201804919084164,15.355955670339991
KC,Si,6.1,9,556,309136,148,21904,2,5,35,Kansas City Royals,Missouri,13,169,150,162,22500,Alex Gordon,0.741,0.549081,4,225,9,0.266,0.07075600000000001,0.926,0.8574760000000001,LF,0.3580246913580246,76,5776,20000000,20000000,20000000,18.52,342.99039999999997,15700000,58,1.35,1.8225000000000002,2,16.811242831518264,16.811242831518264,16.811242831518264
KC,No,6.4,9,523,273529,146,21316,2,5,27,Kansas City Royals,Missouri,26,676,139,162,19321,Hunter Dozier,0.87,0.7569,4,220,9,0.279,0.07784100000000002,0.858,0.7361639999999999,3B,0.3580246913580246,84,7056,567225,567225,567225,78.93,6229.944900000001,15700000,58,2.82,7.952399999999999,2,13.24851132939234,13.24851132939234,13.24851132939234
KC,No,6.1,9,415,172225,109,11881,2,5,23,Kansas City Royals,Missouri,9,81,102,162,10404,Adalberto Mondesi,0.715,0.5112249999999999,4,190,9,0.263,0.06916900000000001,0.63,0.39690000000000003,SS,0.3580246913580246,62,3844,576000,576000,576000,78.12,6102.7344,15700000,58,2.58,6.6564000000000005,2,13.263862939678027,13.263862939678027,13.263862939678027
KC,No,6.1,9,309,95481,76,5776,2,5,26,Kansas City Royals,Missouri,9,81,87,162,7569,Cheslor Cuthbert,0.673,0.4529290000000001,4,210,9,0.246,0.060516,0.537,0.28836900000000004,DH,0.3580246913580246,40,1600,850000,850000,557540,0.0,0.0,15700000,58,-0.94,0.8835999999999999,2,13.652991628466498,13.652991628466498,13.231289528621508
KC,No,6.3,9,328,107584,64,4096,2,5,25,Kansas City Royals,Missouri,14,196,105,162,11025,Ryan O'Hearn,0.65,0.42250000000000004,4,200,9,0.195,0.038025,0.648,0.419904,1B,0.3580246913580246,38,1444,557650,557650,428714,11.27,127.01289999999999,15700000,58,-1.48,2.1904,2,13.231486804422683,13.231486804422683,12.968545308922451
KC,No,6.4,9,186,34596,40,1600,2,5,26,Kansas City Royals,Missouri,4,16,56,162,3136,Bubba Starling,0.572,0.3271839999999999,4,215,9,0.215,0.046224999999999995,0.346,0.11971599999999999,CF,0.3580246913580246,12,144,555000,555000,238720,0.0,0.0,15700000,58,-0.84,0.7055999999999999,2,13.226723392728571,13.226723392728571,12.383046595997532
KC,No,6.3,9,126,15876,31,961,2,5,26,Kansas City Royals,Missouri,3,9,46,162,2116,Cameron Gallagher,0.692,0.47886399999999996,4,230,9,0.246,0.060516,0.284,0.08065599999999999,C,0.3580246913580246,12,144,557125,557125,557125,0.0,0.0,15700000,58,0.15,0.0225,2,13.230544910248858,13.230544910248858,13.230544910248858
KC,No,6.1,9,122,14884,24,576,2,5,25,Kansas City Royals,Missouri,0,0,41,162,1681,Humberto Arteaga,0.487,0.237169,4,160,9,0.197,0.038809,0.253,0.064009,SS,0.3580246913580246,4,16,555000,555000,259608,0.0,0.0,15700000,58,-0.69,0.4760999999999999,2,13.226723392728571,13.226723392728571,12.466928079978235
KC,No,6.3,9,75,5625,22,484,2,5,27,Kansas City Royals,Missouri,0,0,23,162,529,Ryan McBroom,0.721,0.519841,4,220,9,0.293,0.085849,0.142,0.020163999999999998,1B,0.3580246913580246,6,36,555000,555000,80568,0.0,0.0,15700000,58,0.03,0.0009,2,13.226723392728571,13.226723392728571,11.29685682732798
KC,No,6.2,9,73,5329,19,361,2,5,24,Kansas City Royals,Missouri,1,1,20,162,400,Kelvin Gutierrez,0.66,0.43560000000000004,4,215,9,0.26,0.06760000000000001,0.124,0.015375999999999999,3B,0.3580246913580246,11,121,555000,555000,140248,0.0,0.0,15700000,58,0.17,0.028900000000000006,2,13.226723392728571,13.226723392728571,11.85116756303371
KC,No,5.8,9,56,3136,11,121,2,5,25,Kansas City Royals,Missouri,2,4,20,162,400,Nick Dini,0.627,0.393129,4,180,9,0.196,0.038416000000000006,0.124,0.015375999999999999,C,0.3580246913580246,6,36,555000,555000,158152,0.0,0.0,15700000,58,0.08,0.0064,2,13.226723392728571,13.226723392728571,11.971311874875774
KC,No,6.0,9,65,4225,9,81,2,5,25,Kansas City Royals,Missouri,2,4,30,162,900,Brett Phillips,0.512,0.262144,4,195,9,0.139,0.019321000000000005,0.185,0.034225,RF,0.3580246913580246,6,36,555000,555000,134280,0.0,0.0,15700000,58,0.2,0.04000000000000001,2,13.226723392728571,13.226723392728571,11.80768245109397
KC,No,6.3,9,4,16,1,1,2,5,30,Kansas City Royals,Missouri,0,0,23,162,529,Danny Duffy,0.5,0.25,4,205,9,0.25,0.0625,0.142,0.020163999999999998,SP,0.3580246913580246,0,0,15250000,15250000,15250000,38.58,1488.4163999999998,15700000,58,1.76,3.0976,2,16.540090061017693,16.540090061017693,16.540090061017693
KC,No,6.5,9,6,36,1,1,2,5,29,Kansas City Royals,Missouri,0,0,34,162,1156,Mike Montgomery,0.333,0.11088900000000002,4,215,9,0.167,0.027889000000000004,0.21,0.04409999999999999,SP,0.3580246913580246,0,0,2440000,2440000,996989,8.56,73.2736,15700000,58,-0.28,0.07840000000000001,2,14.707508597269385,14.707508597269385,13.812495015783812
KC,No,6.5,9,8,64,1,1,2,5,23,Kansas City Royals,Missouri,0,0,28,162,784,Brad Keller,0.347,0.12040899999999999,4,255,9,0.125,0.015625,0.173,0.029928999999999997,SP,0.3580246913580246,1,1,578175,578175,578175,73.65,5424.322500000001,15700000,58,2.63,6.916899999999999,2,13.267631869995572,13.267631869995572,13.267631869995572
KC,No,6.3,9,1,1,0,0,2,5,26,Kansas City Royals,Missouri,0,0,39,162,1521,Jorge Lopez,0.0,0.0,4,200,9,0.0,0.0,0.241,0.058080999999999994,SP,0.3580246913580246,0,0,562250,562250,562250,7.41,54.908100000000005,15700000,58,-1.34,1.7956000000000003,2,13.239701869821562,13.239701869821562,13.239701869821562
KC,No,6.1,9,1,1,0,0,2,5,25,Kansas City Royals,Missouri,0,0,19,162,361,Randy Rosario,0.0,0.0,4,200,9,0.0,0.0,0.117,0.013689000000000002,RP,0.3580246913580246,0,0,564000,564000,54576,0.0,0.0,15700000,58,-0.11,0.0121,2,13.242809530480196,13.242809530480196,10.907349504658427
KC,No,6.3,9,2,4,0,0,2,5,26,Kansas City Royals,Missouri,0,0,31,162,961,Jake Junis,0.0,0.0,4,220,9,0.0,0.0,0.191,0.036481,SP,0.3580246913580246,0,0,578250,578250,578250,39.04,1524.1216,15700000,58,0.82,0.6723999999999999,2,13.267761580093685,13.267761580093685,13.267761580093685
KC,No,6.2,9,2,4,0,0,2,5,27,Kansas City Royals,Missouri,0,0,31,162,961,Glenn Sparkman,0.0,0.0,4,210,9,0.0,0.0,0.191,0.036481,SP,0.3580246913580246,0,0,555000,555000,480424,12.84,164.8656,15700000,58,-0.2,0.04000000000000001,2,13.226723392728571,13.226723392728571,13.082424326308114
DET,No,6.4,9,492,242064,139,19321,1,4,36,Detroit Tigers,Michigan,12,144,137,161,18769,Miguel Cabrera,0.745,0.555025,11,249,16,0.283,0.08008899999999998,0.851,0.724201,1B,0.2919254658385093,59,3481,30000000,30000000,30000000,1.92,3.6864,15500000,47,0.0,0.0,4,17.216707939626428,17.216707939626428,17.216707939626428
DET,No,6.3,9,423,178929,105,11025,1,4,27,Detroit Tigers,Michigan,12,144,115,161,13225,Niko Goodrum,0.743,0.552049,11,198,16,0.248,0.061503999999999996,0.714,0.5097959999999999,LF,0.2919254658385093,45,2025,670500,670500,670500,54.2,2937.6400000000003,15500000,47,1.55,2.4025000000000003,4,13.41577898170387,13.41577898170387,13.41577898170387
DET,No,0.0,9,391,152881,97,9409,1,4,27,Detroit Tigers,Michigan,15,225,118,161,13924,Brandon Dixon,0.725,0.525625,11,215,16,0.248,0.061503999999999996,0.733,0.537289,1B,0.2919254658385093,52,2704,555000,555000,492360,25.97,674.4408999999999,15500000,47,-0.52,0.27040000000000003,4,13.226723392728571,13.226723392728571,13.106965435224232
DET,No,6.0,9,368,135424,86,7396,1,4,25,Detroit Tigers,Michigan,10,100,104,161,10816,Christin Stewart,0.695,0.4830249999999999,11,205,16,0.234,0.054756000000000006,0.646,0.417316,LF,0.2919254658385093,40,1600,556400,556400,523425,22.02,484.8804,15500000,47,-0.37,0.1369,4,13.229242739031426,13.229242739031426,13.168149032553462
DET,No,6.5,9,275,75625,84,7056,1,4,24,Detroit Tigers,Michigan,3,9,68,161,4624,Victor Reyes,0.769,0.591361,11,194,16,0.306,0.093636,0.422,0.178084,LF,0.2919254658385093,25,625,555000,555000,250656,0.0,0.0,15500000,47,1.31,1.7161000000000002,4,13.226723392728571,13.226723392728571,12.431836760166965
DET,No,6.2,9,298,88804,70,4900,1,4,27,Detroit Tigers,Michigan,11,121,89,161,7921,Jacoby Jones,0.74,0.5476,11,201,16,0.235,0.055224999999999996,0.553,0.30580900000000005,CF,0.2919254658385093,26,676,567100,567100,567100,0.0,0.0,15500000,47,-0.19,0.0361,4,13.248290934002119,13.248290934002119,13.248290934002119
DET,Si,6.3,9,255,65025,69,4761,1,4,32,Detroit Tigers,Michigan,9,81,74,161,5476,Jordy Mercer,0.75,0.5625,11,210,16,0.271,0.073441,0.46,0.2116,SS,0.2919254658385093,22,484,5250000,5250000,5250000,0.0,0.0,15500000,47,0.3,0.09,4,15.473738634567807,15.473738634567807,15.473738634567807
